gene_id	eigenvalue	R2	beta1	beta2	complex	mean_expr	starvation_maintenance
ECB_03332	0.7735	-0.359	0.8015	-0.1021	N	1.3	3.0000
ECB_02226	0.8766	0.566	1.2156	-0.4126	Y	22.0	0.1293
ECB_02669	0.9407	0.345	1.0975	-0.2924	N	78.3	0.1397
ECB_03156	0.8609	0.570	1.2806	-0.4124	Y	2827.7	0.0208
ECB_00678	0.6028	0.237	1.2212	-0.4123	Y	3.3	5.0526
ECB_03500	0.8903	0.344	1.0004	-0.2301	N	60.2	0.1220
ECB_03390	0.7614	0.307	1.1009	-0.2947	N	24.2	0.3233
ECB_02464	0.5353	0.062	0.9672	-0.2089	N	43.5	0.4189
ECB_04212	0.9932	-0.000	1.0831	-0.2833	N	19.3	1.2955
ECB_03182	0.6930	0.110	1.1257	-0.3106	N	0.8	3.2500
ECB_02538	0.7965	0.621	1.2091	-0.4113	Y	7.0	0.1233
ECB_03363	0.9426	0.241	1.0884	-0.4112	Y	1.2	1.0833
ECB_00606	0.7601	0.472	1.2334	-0.4110	Y	57.4	0.1320
ECB_03921	0.6153	0.471	1.2074	-0.4110	Y	58.8	0.1767
ECB_01169	0.6570	-0.376	0.3537	0.1839	N	1.1	3.1875
ECB_00879	0.7027	0.054	0.7346	-0.0603	N	7.1	0.4186
ECB_00335	0.8571	0.313	1.2561	-0.4102	Y	96.4	0.3639
ECB_00810	0.9874	-0.077	0.8392	-0.1274	N	4.6	0.7721
ECB_01660	0.3439	0.501	1.1334	-0.4097	Y	0.4	6.0000
ECB_02921	0.6621	0.099	1.1246	-0.3101	N	11.5	1.3404
ECB_01167	0.6597	0.407	1.2245	-0.4093	Y	14.7	0.3664
ECB_00106	0.7498	-0.072	0.9752	-0.2147	N	7.7	0.7773
ECB_00588	0.5346	0.160	1.1854	-0.4090	Y	1.5	1.0000
ECB_01860	0.9222	0.231	1.1569	-0.4089	Y	1.9	0.6000
ECB_01998	0.7098	-0.435	0.5668	0.0463	N	1.3	1.9615
ECB_03008	0.9706	0.265	1.1941	-0.4079	Y	1.5	6.8571
ECB_03686	0.7622	0.273	0.9784	-0.2170	N	35.0	0.1624
ECB_02103	0.9103	0.035	0.8288	-0.1215	N	14.0	0.4167
ECB_00073	0.8109	0.561	1.2684	-0.4077	Y	636.1	0.0287
ECB_02493	0.9909	-0.062	1.0019	-0.2321	N	8.5	1.1384
ECB_00345	0.8128	0.336	1.1156	-0.3047	N	36.8	0.2039
ECB_02497	0.8585	0.499	1.2659	-0.4071	Y	1453.9	0.0413
ECB_02433	0.8924	0.089	0.9406	-0.1931	N	2.5	0.5833
ECB_02389	0.9788	0.558	1.0405	-0.2570	N	22.6	0.0989
ECB_00743	0.8258	0.486	1.2018	-0.4062	Y	16.5	0.1882
ECB_00368	0.3870	0.449	1.2579	-0.4060	Y	100.7	0.1540
ECB_02176	0.6572	0.670	1.1445	-0.4060	Y	5.5	0.2206
ECB_03268	0.8690	0.465	1.2006	-0.3590	N	1744.7	0.0302
ECB_00252	0.9018	0.570	0.8629	-0.1439	N	5.1	0.1237
ECB_04072	0.8902	0.197	1.2013	-0.4056	Y	6.2	2.7000
ECB_01152	0.8477	0.013	1.0746	-0.2788	N	9.4	1.2212
ECB_01732	0.8143	0.414	1.1285	-0.3132	N	68.3	0.1119
ECB_01480	0.7292	0.652	0.6305	0.0037	N	1.4	0.1607
ECB_01983	0.7325	0.087	0.8803	-0.1554	N	7.3	0.5000
ECB_01598	0.9639	0.385	0.8210	-0.1177	N	24.1	0.1099
ECB_00888	0.7956	0.240	1.1426	-0.3222	N	184.7	0.2587
ECB_00587	0.8716	0.404	1.2390	-0.4038	Y	10.0	0.3253
ECB_01442	0.8940	0.552	1.1762	-0.4038	Y	5.6	0.2655
ECB_04218	0.7487	0.211	0.9995	-0.2314	N	59.0	0.1570
ECB_01975	0.9081	0.572	1.1834	-0.4028	Y	23.8	0.1029
ECB_00808	0.7705	0.180	1.0584	-0.2689	N	26.1	0.4163
ECB_00589	0.8424	0.186	1.2351	-0.4026	Y	14.0	1.0372
ECB_03340	0.8107	-0.345	0.4437	0.1204	N	1.0	1.1000
ECB_00230	0.9071	-0.358	0.6601	-0.0168	N	0.8	3.0000
ECB_04145	0.7216	0.267	1.1336	-0.4015	Y	3.8	1.0472
ECB_03702	0.5526	0.421	1.2176	-0.4003	Y	14.8	0.3230
ECB_01484	0.9054	0.260	1.0735	-0.4001	Y	10.2	44.0000
ECB_00207	0.9619	0.589	1.2000	-0.3998	Y	33.7	0.1068
ECB_03407	0.6213	-0.656	0.5590	0.0463	N	0.9	3.7500
ECB_03805	0.8053	-0.309	0.4183	0.1351	N	5.7	0.2125
ECB_00075	0.8641	0.457	1.2563	-0.3993	Y	430.3	0.0716
ECB_03696	0.7129	-0.776	0.5597	0.0456	N	0.8	1.7143
ECB_03069	0.7867	0.521	1.2075	-0.3991	Y	66.7	0.0926
ECB_02361	0.7342	0.203	1.1848	-0.3494	N	24.3	0.7542
ECB_00353	0.6964	0.587	1.1641	-0.3987	Y	65.5	0.0798
ECB_02192	0.8194	0.389	1.2598	-0.3986	Y	18.7	0.3468
ECB_02088	0.6648	0.637	1.2091	-0.3986	Y	33.7	0.0594
ECB_01509	0.9406	0.276	0.8074	-0.1112	N	1.6	0.3462
ECB_03242	0.6709	0.467	1.2395	-0.3982	Y	194.1	0.1093
ECB_03076	0.6301	0.184	1.1260	-0.3982	Y	2.6	0.6818
ECB_01092	0.5139	0.419	1.2153	-0.3976	Y	15.6	0.3644
ECB_01786	0.5305	0.252	1.2496	-0.3976	Y	31.7	0.5672
ECB_02081	0.9362	0.527	1.0650	-0.2740	N	140.9	0.0321
ECB_02737	0.9405	0.466	1.1164	-0.3064	N	118.2	0.0600
ECB_02336	0.7963	0.184	1.1302	-0.3151	N	28.1	0.4417
ECB_01238	0.5774	0.322	1.2489	-0.3969	Y	264.0	0.2303
ECB_02105	0.7750	0.619	1.2478	-0.3969	Y	104.6	0.0769
ECB_01144	0.5844	-0.176	0.8771	-0.1557	N	3.0	1.1447
ECB_00310	0.9326	0.528	1.0938	-0.2922	N	25.0	0.0845
ECB_02783	0.0000	0.728	1.2249	-0.3965	Y	19.0	0.0667
ECB_03482	0.7435	0.678	0.8888	-0.1632	N	3.9	0.0592
ECB_01946	0.7175	0.448	1.2015	-0.3964	Y	26.3	0.1850
ECB_01235	0.6809	0.464	1.1362	-0.3190	N	321.5	0.0428
ECB_01856	0.9278	0.162	1.2090	-0.3962	Y	4.6	2.3214
ECB_00087	0.7205	0.591	1.2520	-0.3962	Y	120.3	0.0503
ECB_04116	0.7605	0.289	1.1821	-0.3961	Y	84.1	58.8482
ECB_03215	0.7279	0.565	0.7960	-0.1049	N	20.0	0.0781
ECB_01181	0.7016	0.351	1.2540	-0.3960	Y	32.9	0.4020
ECB_02101	0.7662	0.472	1.2070	-0.3960	Y	20.0	0.1969
ECB_03699	0.7476	0.229	1.1420	-0.3227	N	19.8	0.4306
ECB_00384	0.9021	0.694	1.1849	-0.3955	Y	53.6	0.0447
ECB_01030	0.6820	0.527	1.2233	-0.3954	Y	50.2	0.1122
ECB_04070	0.9184	0.634	1.2464	-0.3954	Y	1109.5	0.0159
ECB_03566	0.7302	-0.090	0.9642	-0.2109	N	1.3	2.2500
ECB_01247	0.8941	0.514	1.1821	-0.3479	N	58.9	0.0869
ECB_03973	0.8401	0.029	0.6287	0.0000	N	0.2	7.5000
ECB_01944	0.9089	0.645	1.1934	-0.3950	Y	65.9	0.0443
ECB_03196	0.6382	0.327	0.9874	-0.2256	N	29.0	0.1695
ECB_04270	0.7852	0.280	1.2518	-0.3948	Y	23.0	0.5212
ECB_01118	0.7525	0.231	1.2534	-0.3947	Y	6.0	0.8667
ECB_04198	0.9712	0.429	0.9288	-0.1889	N	4.9	0.1923
ECB_02283	0.9752	0.152	1.1938	-0.3945	Y	3.6	3.2778
ECB_03377	0.7687	0.223	1.2444	-0.3945	Y	50.9	0.5735
ECB_00622	0.7454	0.509	1.2082	-0.3943	Y	188.6	0.0720
ECB_01731	0.9898	0.190	1.0967	-0.2943	N	4.3	1.1250
ECB_02204	0.6414	0.749	1.2028	-0.3940	Y	39.2	0.0265
ECB_02073	0.6799	0.251	1.0647	-0.2743	N	27.7	0.3127
ECB_01863	0.6293	0.593	1.1950	-0.3938	Y	17.7	0.1184
ECB_03670	0.8210	0.615	1.2196	-0.3937	Y	26.1	0.1128
ECB_03605	0.6597	0.145	0.9575	-0.2071	N	3.6	0.6273
ECB_00419	0.5579	0.384	1.2357	-0.3931	Y	26.9	0.2471
ECB_00669	0.6298	-0.359	0.5382	0.0556	N	2.2	0.4231
ECB_02106	0.8327	0.393	1.0433	-0.2610	N	20.4	0.1870
ECB_00007	0.7498	-0.148	0.9403	-0.1965	N	3.3	1.5938
ECB_03324	0.7434	0.476	1.2148	-0.3927	Y	16.6	0.2813
ECB_03662	0.5759	0.361	1.2393	-0.3914	Y	47.8	0.2693
ECB_03678	0.8369	0.476	1.1567	-0.3323	N	160.7	0.0660
ECB_00472	0.9859	0.636	1.0108	-0.2411	N	132.2	0.0127
RF01770.1	0.8993	0.284	1.1694	-0.3908	Y	11.2	0.7044
ECB_03600	0.9195	0.104	0.8707	-0.1535	N	3.9	0.5565
ECB_00484	0.8376	0.423	0.8150	-0.1188	N	2.3	0.1915
ECB_00045	0.7307	-0.451	0.4192	0.1283	N	1.9	0.6176
ECB_02837	0.6809	0.374	1.2034	-0.3902	Y	6.1	0.3072
ECB_01838	0.8743	0.513	1.1854	-0.3899	Y	5.6	0.2647
ECB_02252	0.8724	0.563	1.1725	-0.3898	Y	29.2	0.1091
ECB_03047	0.7185	0.562	1.1607	-0.3898	Y	26.5	0.1041
ECB_02723	0.9193	0.447	1.2366	-0.3893	Y	167.3	0.1180
ECB_03675	0.5293	0.345	1.2187	-0.3893	Y	11.9	0.4638
ECB_03364	0.8541	-0.063	0.7855	-0.1010	N	4.9	0.7697
ECB_00867	0.6991	0.511	1.0209	-0.2478	N	29.0	0.0648
ECB_02596	0.9030	0.593	1.0891	-0.2903	N	47.9	0.0486
ECB_02143	0.8361	0.330	1.2279	-0.3886	Y	11.8	0.3902
ECB_01811	0.9056	0.478	1.1531	-0.3303	N	109.3	0.0857
ECB_02313	0.7300	0.294	1.2165	-0.3882	Y	15.7	0.4057
ECB_01774	0.7102	0.159	0.9765	-0.2202	N	44.8	0.2960
ECB_00735	0.8063	0.101	0.3669	0.1594	N	0.6	0.2500
ECB_04047	0.6826	0.547	1.2234	-0.3875	Y	116.6	0.1049
ECB_02551	0.6211	0.312	0.9465	-0.2017	N	18.1	0.1830
ECB_02182	0.8676	0.093	1.2113	-0.3873	Y	5.3	1.9722
ECB_00599	0.6944	0.223	0.9988	-0.2344	N	15.0	0.2602
ECB_01133	0.6580	0.567	0.9545	-0.2068	N	13.7	0.0717
ECB_02205	0.9412	0.632	1.2390	-0.3866	Y	188.9	0.0379
ECB_04048	0.7382	0.187	0.8974	-0.3862	Y	1.1	1.9615
ECB_02608	0.7142	0.360	1.2409	-0.3860	Y	981.0	0.0871
ECB_01277	0.9397	0.678	1.1905	-0.3858	Y	186.7	0.0194
ECB_03902	0.6234	0.163	1.0341	-0.2565	N	16.6	0.1986
ECB_01778	0.9158	0.308	1.0675	-0.2773	N	83.4	0.1450
ECB_02693	0.6137	0.290	1.1672	-0.3857	Y	6.4	0.5575
ECB_02672	0.8811	-0.605	0.4592	0.1004	N	1.6	0.5870
ECB_02578	0.2134	-0.599	0.4181	0.1259	N	0.7	1.1667
ECB_00952	0.8332	0.393	1.1965	-0.3574	N	153.2	0.1379
ECB_02550	0.9114	0.495	0.8110	-0.1183	N	9.8	0.1181
ECB_00776	0.9959	0.520	1.2274	-0.3843	Y	316.6	0.0617
ECB_03477	0.7700	0.530	1.1892	-0.3843	Y	65.7	0.0784
ECB_01608	0.6864	0.264	1.0690	-0.2784	N	28.9	0.2509
ECB_01245	0.6278	0.711	1.2080	-0.3841	Y	246.0	0.0266
ECB_02438	0.9329	-0.298	0.8455	-0.1400	N	2.3	0.8906
ECB_01683	0.6524	0.485	1.1834	-0.3837	Y	154.4	0.0725
ECB_03204	0.7309	0.595	1.1065	-0.3017	N	20.7	0.0970
ECB_02045	0.5967	-0.013	1.1137	-0.3062	N	15.4	5.7237
ECB_01516	0.9517	0.254	1.1941	-0.3835	Y	5.3	0.9800
ECB_00222	0.3988	0.434	1.1249	-0.3830	Y	1.3	0.6000
ECB_04278	0.7475	0.552	0.8616	-0.3825	Y	1.0	0.4737
ECB_00445	0.7473	0.675	1.2071	-0.3824	Y	43.9	0.0535
ECB_04067	0.5256	0.619	1.1946	-0.3824	Y	1307.2	0.0096
ECB_02195	0.8008	0.417	1.1675	-0.3824	Y	10.0	0.3162
ECB_03563	0.6984	0.109	1.1029	-0.3822	Y	2.0	3.1875
ECB_02040	0.9730	0.398	1.1861	-0.3822	Y	8.1	0.3690
ECB_02261	0.7261	-0.270	0.6299	-0.0073	N	1.0	1.9091
ECB_03953	0.8155	0.192	1.1360	-0.3813	Y	4.6	3.3857
ECB_02178	0.8485	-0.468	0.0806	0.3313	N	1.7	0.3088
ECB_01183	0.6346	0.503	1.2324	-0.3809	Y	72.3	0.1247
ECB_00124	0.5242	0.496	1.2229	-0.3809	Y	300.8	0.0578
ECB_03276	0.6235	0.254	1.2060	-0.3804	Y	21.1	0.4733
ECB_01500	0.8033	0.420	1.1374	-0.3801	Y	11.9	0.3406
ECB_03158	0.6267	0.539	1.2172	-0.3800	Y	1311.6	0.0254
ECB_01600	0.9071	0.612	1.1743	-0.3800	Y	47.0	0.0486
ECB_02058	0.9646	0.173	1.1701	-0.3799	Y	2.3	1.3200
ECB_00926	0.8650	0.535	1.2140	-0.3798	Y	83.5	0.0885
ECB_02663	0.9002	0.423	1.2252	-0.3798	Y	50.0	0.1703
ECB_01031	0.7827	0.416	1.2302	-0.3798	Y	75.3	0.1680
ECB_03286	0.7424	0.583	1.1660	-0.3797	Y	12.2	0.1695
ECB_03731	0.9843	0.501	1.2253	-0.3795	Y	58.0	0.1158
ECB_03758	0.4548	0.703	1.2177	-0.3794	Y	14.9	0.0379
ECB_02453	0.7524	0.345	1.2025	-0.3793	Y	27.1	0.3413
ECB_00314	0.8428	0.172	1.2034	-0.3793	Y	1.3	0.8000
ECB_04274	0.7069	0.476	1.1790	-0.3792	Y	18.8	0.1988
ECB_01475	0.9022	-0.278	0.8536	-0.1464	N	0.3	1.0000
ECB_03945	0.9285	0.329	0.9212	-0.1881	N	2.4	0.3293
ECB_02774	0.7420	-0.208	0.3089	0.1886	N	1.0	0.5000
ECB_00682	0.7532	0.415	1.2155	-0.3786	Y	90.3	0.1953
ECB_02810	0.9939	-0.195	0.9502	-0.2061	N	1.0	0.8571
ECB_02469	0.9625	0.278	0.9082	-0.1803	N	15.4	0.1985
ECB_01474	0.9724	0.139	1.1568	-0.3780	Y	1.7	0.6429
ECB_01758	0.7987	0.433	1.0163	-0.2469	N	7.6	0.2075
ECB_00156	0.7782	0.478	1.0986	-0.2975	N	12.4	0.1875
ECB_00632	0.7981	0.490	1.2081	-0.3777	Y	105.0	0.0890
ECB_02599	0.8110	0.744	1.1673	-0.3777	Y	8.7	0.0533
ECB_01187	0.8195	0.428	1.2047	-0.3774	Y	62.7	0.1703
ECB_00535	0.8725	0.702	1.1321	-0.3181	N	204.0	0.0146
ECB_03666	0.7409	0.468	1.1464	-0.3269	N	81.2	0.0895
ECB_00994	0.9892	0.544	1.2087	-0.3762	Y	15.2	0.2345
ECB_03962	0.8610	0.499	1.2116	-0.3761	Y	33.6	0.0962
ECB_01404	0.8392	0.500	1.1801	-0.3761	Y	19.4	0.1709
ECB_02572	0.5658	-0.192	0.0688	0.3338	N	0.6	0.7500
ECB_03348	0.6162	0.256	1.1676	-0.3400	N	53.7	0.3389
ECB_00608	0.7992	0.531	1.1723	-0.3756	Y	24.9	0.1375
ECB_03621	0.8397	0.587	1.2235	-0.3755	Y	1094.6	0.0148
ECB_02154	0.7025	0.041	1.1261	-0.3146	N	16.5	2.7359
ECB_02544	0.7984	0.450	1.1626	-0.3746	Y	27.0	0.1892
ECB_04107	0.8110	0.101	0.9418	-0.2019	N	2.7	0.6667
ECB_02047	0.6112	-0.366	0.6112	0.0000	N	0.4	NA
ECB_03538	0.9010	-0.296	0.4629	0.0906	N	1.4	1.5000
ECB_02778	0.8471	0.394	1.2139	-0.3729	Y	110.0	0.1504
ECB_01482	0.6281	0.495	1.1750	-0.3726	Y	139.0	0.0359
ECB_00689	0.6159	0.249	1.1324	-0.3187	N	6.4	0.5177
ECB_03005	0.6894	-0.256	0.2920	0.1942	N	0.4	1.2000
ECB_00210	0.8894	0.234	1.1782	-0.3723	Y	1.8	0.9000
ECB_01932	0.6416	0.139	1.0708	-0.2811	N	10.3	0.6194
ECB_02823	0.7561	0.391	1.0683	-0.2796	N	9.6	0.2451
ECB_03483	0.8182	0.558	1.1736	-0.3713	Y	16.9	0.1301
ECB_00724	0.8710	0.227	1.1791	-0.3713	Y	7.7	0.7902
ECB_03515	0.8742	-0.045	0.9805	-0.2262	N	2.7	5.3571
ECB_03054	0.7726	0.483	1.1082	-0.3040	N	302.0	0.0362
ECB_03209	0.9171	0.345	1.1804	-0.3708	Y	44.1	0.2038
ECB_00425	0.8396	0.534	1.2166	-0.3702	Y	291.6	0.0438
ECB_02357	0.8513	0.083	1.0334	-0.2587	N	10.0	0.7594
ECB_00948	0.9693	0.164	1.1649	-0.3694	Y	3.3	1.2209
ECB_02123	0.6429	0.585	1.1905	-0.3691	Y	13.4	0.1282
ECB_00845	0.7818	0.140	1.1645	-0.3691	Y	10.8	0.8308
ECB_02158	0.7073	0.412	1.1994	-0.3689	Y	70.4	0.1329
ECB_00571	0.6133	0.313	1.1883	-0.3685	Y	11.3	0.3852
ECB_03701	0.8778	0.552	0.9456	-0.2057	N	26.3	0.0590
ECB_02437	0.7489	0.313	1.1398	-0.3675	Y	5.6	0.5275
ECB_03905	0.5632	0.307	1.1102	-0.3055	N	168.2	0.1438
ECB_01054	0.4707	-0.997	0.2629	0.2079	N	0.7	0.9375
ECB_03632	0.7208	0.007	1.0257	-0.2544	N	5.4	0.9041
ECB_04007	0.8538	0.356	0.9288	-0.1957	N	6.6	0.2213
ECB_02892	0.8791	0.187	1.2088	-0.3668	Y	26.3	0.8753
ECB_04219	0.7154	0.051	1.0029	-0.2407	N	11.3	0.2733
ECB_04069	0.7960	0.697	1.1594	-0.3661	Y	194.0	0.0127
ECB_03223	0.7684	0.204	0.8922	-0.1738	N	3.4	0.3516
ECB_01220	0.7166	0.462	1.1406	-0.3241	N	96.3	0.0737
ECB_03292	0.7822	0.201	1.1220	-0.3128	N	11.0	0.5410
ECB_01576	0.9669	0.184	1.1675	-0.3658	Y	17.0	1.4207
ECB_01956	0.8044	-0.148	0.8184	-0.1294	N	0.8	0.9545
ECB_00042	0.8561	0.145	1.0466	-0.2674	N	6.4	9.1304
ECB_01257	0.8591	0.304	1.1781	-0.3641	Y	36.6	0.3591
ECB_01859	0.8692	0.503	1.1227	-0.3636	Y	4.7	0.2892
ECB_02863	0.8572	0.201	1.0345	-0.3633	Y	2.0	1.2222
ECB_03727	0.5788	0.465	1.1884	-0.3630	Y	33.0	0.1534
ECB_00245	0.8682	0.274	1.1826	-0.3629	Y	1.1	5.5000
ECB_03481	0.7249	0.336	1.1320	-0.3623	Y	6.3	0.5229
ECB_01489	0.9876	0.172	1.1347	-0.3623	Y	11.4	2.5485
ECB_01123	0.6768	0.554	1.0584	-0.2748	N	15.1	0.1348
ECB_02738	0.9524	0.575	1.1863	-0.3617	Y	66.1	0.0668
ECB_00090	0.7827	0.408	1.1244	-0.3145	N	93.3	0.1138
ECB_00965	0.6006	0.609	1.0057	-0.2432	N	14.6	0.0899
ECB_00231	0.3541	0.151	1.0163	-0.3610	Y	1.9	4.2692
ECB_03924	0.8898	0.439	1.1811	-0.3607	Y	172.3	0.0913
ECB_01981	0.7790	0.219	1.1812	-0.3603	Y	24.6	0.6417
ECB_00737	0.7896	0.602	0.7271	-0.0762	N	2.7	0.0000
ECB_03013	0.9723	0.324	1.1883	-0.3595	Y	68.6	0.2325
ECB_03839	0.9386	0.393	0.9779	-0.2269	N	14.2	0.1422
ECB_01842	0.7040	0.141	1.0064	-0.2440	N	23.7	0.3838
ECB_00322	0.5546	-0.075	0.6525	-0.3585	Y	1.5	5.8125
ECB_02270	0.8275	0.297	1.1044	-0.3028	N	9.9	0.3477
ECB_01615	0.8209	0.035	1.0292	-0.2578	N	19.3	0.8509
ECB_02583	0.9482	0.318	1.1240	-0.3145	N	61.0	0.1883
ECB_03944	0.8407	0.562	0.7206	-0.0734	N	1.4	0.2778
ECB_01820	0.7930	0.488	1.0597	-0.2761	N	67.4	0.0535
ECB_01423	0.7511	0.578	1.1327	-0.3572	Y	2.1	0.2500
ECB_00674	0.6480	0.450	1.0643	-0.2789	N	42.9	0.0861
ECB_01542	0.9885	0.201	1.1759	-0.3569	Y	3.8	0.8491
ECB_00493	0.7645	-0.059	0.8643	-0.1595	N	4.3	0.9318
ECB_01343	0.9627	0.070	1.0190	-0.3568	Y	1.9	12.3000
ECB_03497	0.8334	0.515	1.1555	-0.3560	Y	40.3	0.1136
ECB_01477	0.8011	0.426	0.5743	0.0131	N	10.3	0.0926
ECB_00092	0.8107	0.562	1.1864	-0.3553	Y	324.0	0.0294
ECB_00119	0.7329	0.719	1.1609	-0.3551	Y	100.1	0.0177
ECB_03610	0.9572	0.257	1.1550	-0.3549	Y	7.8	0.5000
ECB_03626	0.8378	0.417	1.1610	-0.3368	N	123.9	0.1317
ECB_01597	0.7858	0.541	1.0768	-0.3544	Y	24.8	0.1454
ECB_00532	0.6929	0.569	1.1522	-0.3542	Y	84.1	0.0629
ECB_02928	0.8125	0.485	1.1636	-0.3541	Y	37.1	0.1356
ECB_00163	0.9493	0.443	1.1236	-0.3541	Y	12.7	0.2073
ECB_00138	0.9665	-0.004	0.9429	-0.2070	N	4.1	6.5526
ECB_00581	0.7998	0.197	0.0000	0.3541	N	0.2	0.5000
ECB_02108	0.8605	0.459	1.1565	-0.3540	Y	13.4	0.2135
ECB_01547	0.7371	-0.085	0.8269	-0.1380	N	5.0	0.9000
ECB_01124	0.7965	0.477	1.0703	-0.2829	N	39.4	0.1232
ECB_03275	0.8488	0.415	1.1644	-0.3533	Y	24.7	0.2227
ECB_02540	0.7600	0.271	1.1662	-0.3533	Y	32.6	0.4237
ECB_02576	0.7994	-0.057	1.1577	-0.3526	Y	2.9	1.2857
ECB_00995	0.9078	0.212	1.1078	-0.3526	Y	3.4	2.2286
ECB_04194	0.6800	0.104	0.7679	-0.3525	Y	4.2	10.6071
ECB_04265	0.6671	0.530	1.1309	-0.3189	N	82.7	0.0584
ECB_02333	0.9449	0.471	1.1477	-0.3516	Y	18.7	0.1831
ECB_01627	0.8114	0.195	1.1107	-0.3512	Y	15.4	0.7289
ECB_02785	0.7854	0.548	1.1439	-0.3510	Y	72.7	0.0562
ECB_02637	0.9200	0.857	0.4630	0.0767	N	1.6	0.0395
ECB_04195	0.7538	-0.250	0.5786	0.0081	N	2.2	0.6892
ECB_02791	0.9173	0.510	1.1511	-0.3501	Y	33.7	0.1323
ECB_01433	0.8112	0.207	1.0747	-0.3496	Y	4.2	1.5000
ECB_01263	0.5567	0.426	1.1216	-0.3136	N	286.9	0.0552
ECB_03525	0.9317	0.133	1.1183	-0.3487	Y	16.9	1.3311
ECB_02197	0.7995	-0.007	0.5904	0.0000	N	0.4	13.5000
ECB_01258	0.8985	0.577	1.1297	-0.3485	Y	19.3	0.1041
ECB_00266	0.8243	-0.193	0.6996	-0.0646	N	1.7	3.0000
ECB_00772	0.8804	-0.282	0.8610	-0.1599	N	15.7	1.1727
ECB_01551	0.4905	0.144	1.1556	-0.3477	Y	13.1	1.0057
ECB_02511	0.6724	0.311	1.0136	-0.2500	N	4.0	0.3443
ECB_03910	0.8893	-0.045	0.7074	-0.3467	Y	1.1	4.9286
ECB_01279	0.6667	0.666	1.1552	-0.3465	Y	35.1	0.0410
ECB_01603	0.6970	0.620	1.1262	-0.3464	Y	29.4	0.0648
ECB_02210	0.7458	0.457	1.1582	-0.3460	Y	131.7	0.0713
ECB_00733	0.8212	0.080	1.1099	-0.3458	Y	4.4	1.1842
ECB_04050	0.7440	-0.140	0.6697	-0.0480	N	1.0	2.6667
ECB_03517	0.7981	0.293	1.1195	-0.3457	Y	10.7	0.4360
ECB_00818	0.7552	-0.498	0.0000	0.3446	N	0.3	2.0000
ECB_01424	0.9651	0.021	1.1450	-0.3440	Y	2.8	1.2581
ECB_01015	0.8026	0.601	1.0202	-0.3438	Y	18.4	0.0484
ECB_02030	0.9356	0.274	1.0797	-0.3437	Y	26.0	0.5319
ECB_02374	0.7123	0.318	1.0524	-0.3436	Y	3.6	0.4286
ECB_02959	0.6654	0.649	1.0770	-0.3436	Y	1.6	0.1818
ECB_02089	0.5785	0.587	1.1292	-0.3432	Y	27.5	0.0768
ECB_00136	0.6485	0.078	0.9517	-0.3428	Y	1.6	3.6250
ECB_03583	0.9009	0.384	0.9639	-0.2216	N	19.6	0.1535
ECB_03672	0.7196	0.694	1.1540	-0.3421	Y	40.4	0.0500
ECB_01799	0.6269	0.667	1.0533	-0.3421	Y	4.6	0.1701
ECB_02400	0.7888	0.290	1.1481	-0.3415	Y	120.4	0.2057
ECB_01629	0.6823	0.501	1.1393	-0.3414	Y	88.7	0.0903
ECB_01939	0.7303	0.659	1.1127	-0.3414	Y	29.0	0.0510
ECB_00949	0.6091	0.185	0.9238	-0.1985	N	17.6	0.2832
ECB_00798	0.8913	0.493	1.1384	-0.3408	Y	20.0	0.1304
ECB_00469	0.8311	-0.362	0.7592	-0.1025	N	1.6	2.1000
ECB_01953	0.7716	-0.453	0.6863	-0.0600	N	0.6	1.5000
ECB_02814	0.7875	0.692	1.1292	-0.3403	Y	27.6	0.0282
ECB_02613	0.9874	0.457	1.1284	-0.3402	Y	6.1	0.3136
ECB_02548	0.5506	0.106	1.0719	-0.3397	Y	4.4	0.9179
ECB_00604	0.5381	0.435	1.1224	-0.3394	Y	75.5	0.1203
ECB_00745	0.7555	0.574	1.1218	-0.3391	Y	16.1	0.0979
ECB_00625	0.7451	0.336	1.1640	-0.3390	Y	44.7	0.2580
ECB_02022	0.6204	0.123	1.0170	-0.2532	N	2.1	0.7500
ECB_01934	0.9251	0.353	1.1319	-0.3201	N	11.5	0.3232
ECB_02610	0.6144	0.593	0.8611	-0.1625	N	11.5	0.0893
ECB_00309	0.5464	0.225	1.1050	-0.3385	Y	15.7	0.4206
ECB_02638	0.6971	0.314	1.1580	-0.3384	Y	36.8	0.2962
ECB_01604	0.9946	0.242	1.1611	-0.3379	Y	13.0	0.4784
ECB_03859	0.6806	0.488	1.1469	-0.3376	Y	579.0	0.0325
ECB_00696	0.8459	0.432	1.1512	-0.3376	Y	42.4	0.1916
ECB_04117	0.6413	-0.024	0.9536	-0.2165	N	10.5	1.0252
ECB_02822	0.8190	0.477	1.0051	-0.2464	N	5.9	0.1829
ECB_00272	0.9675	0.117	1.0730	-0.2859	N	16.7	0.7984
ECB_01231	0.8666	0.168	1.0277	-0.3371	Y	4.9	9.8824
ECB_01113	0.9572	0.619	1.1195	-0.3370	Y	72.1	0.0315
ECB_00420	0.9661	0.593	0.9302	-0.2030	N	33.3	0.0490
ECB_02447	0.9304	0.422	1.1372	-0.3368	Y	14.6	0.2441
ECB_03754	0.7596	0.479	1.0650	-0.2814	N	91.3	0.0869
ECB_04110	0.7025	0.495	1.1541	-0.3359	Y	308.6	0.0514
ECB_03871	0.6926	0.142	1.0805	-0.3358	Y	15.4	1.4922
